value,cause,race,county,upper,samples
15.092065154576108,_all,1,302,2871.6608306095013,22
15.509010099308494,_all,1,302,2871.6608306095013,23
15.03866463817858,_all,1,302,2871.6608306095013,24
15.396901338619667,_all,1,302,2871.6608306095013,25
15.163155070049656,_all,1,302,2871.6608306095013,26
15.29039082175532,_all,1,302,2871.6608306095013,27
15.46598996339826,_all,1,302,2871.6608306095013,28
15.18317538685773,_all,1,302,2871.6608306095013,29
15.280924392798571,_all,1,302,2871.6608306095013,30
15.119779254366668,_all,1,302,2871.6608306095013,31
15.349179248558151,_all,1,302,2871.6608306095013,32
15.358009679734018,_all,1,302,2871.6608306095013,33
15.494608588209267,_all,1,302,2871.6608306095013,34
15.279656884983796,_all,1,302,2871.6608306095013,35
15.385004522632984,_all,1,302,2871.6608306095013,36
15.513506791441936,_all,1,302,2871.6608306095013,37
15.36517033979798,_all,1,302,2871.6608306095013,38
15.110619089477115,_all,1,302,2871.6608306095013,39
15.191918892521478,_all,1,302,2871.6608306095013,40
15.403215526639311,_all,1,302,2871.6608306095013,41
15.555691759966424,_all,1,302,2871.6608306095013,42
15.051285084099415,_all,1,302,2871.6608306095013,43
15.103432137252373,_all,1,302,2871.6608306095013,44
15.148408512226704,_all,1,302,2871.6608306095013,45
15.223581708355049,_all,1,302,2871.6608306095013,46
15.14375452257725,_all,1,302,2871.6608306095013,47
15.177346463948425,_all,1,302,2871.6608306095013,48
15.45571029841702,_all,1,302,2871.6608306095013,49
15.133805919748164,_all,1,302,2871.6608306095013,50
15.220041796011085,_all,1,302,2871.6608306095013,51
15.635402288794786,_all,1,302,2871.6608306095013,52
15.071955281070853,_all,1,302,2871.6608306095013,53
15.061200552365053,_all,1,302,2871.6608306095013,54
15.256452225236478,_all,1,302,2871.6608306095013,55
15.275678307043236,_all,1,302,2871.6608306095013,56
15.293536562135426,_all,1,302,2871.6608306095013,57
15.073327524044313,_all,1,302,2871.6608306095013,58
15.335598421223642,_all,1,302,2871.6608306095013,59
15.260095046020982,_all,1,302,2871.6608306095013,60
15.204330672861932,_all,1,302,2871.6608306095013,61
15.373959051105588,_all,1,302,2871.6608306095013,62
15.210373487603489,_all,1,302,2871.6608306095013,63
15.20776209828246,_all,1,302,2871.6608306095013,64
15.428019835327792,_all,1,302,2871.6608306095013,65
15.51551909627942,_all,1,302,2871.6608306095013,66
15.284220541752466,_all,1,302,2871.6608306095013,67
