cause,race,county,value,samples,upper
_comm,2,301,0.013162847981061277,30,65.87341206334693
_inj,2,301,0.015357063925877695,30,65.87341206334693
_ncd,2,301,0.5791987132147434,30,65.87341206334693
_all,4,301,9.024194952425164,30,537.8023343082205
_comm,4,301,0.2943055577477706,30,537.8023343082205
_inj,4,301,0.1591505355258703,30,537.8023343082205
_ncd,4,301,9.207272627466432,30,537.8023343082205
_all,5,301,36.53640614561474,30,2428.467579051745
_comm,5,301,0.8524311659005092,30,2428.467579051745
_inj,5,301,0.8025930884786421,30,2428.467579051745
_ncd,5,301,33.780868022947786,30,2428.467579051745
_all,6,301,0.32462724705866136,30,19.6637050935364
_comm,6,301,0.007887955784662032,30,19.6637050935364
_inj,6,301,0.005239099322378369,30,19.6637050935364
_ncd,6,301,0.3768482168713285,30,19.6637050935364
_all,7,301,0.591165091717303,30,85.53711715688333
_comm,7,301,0.008298824920303153,30,85.53711715688333
_inj,7,301,0.0288784271080991,30,85.53711715688333
_ncd,7,301,0.6564881922595949,30,85.53711715688333
_all,1,302,117.88326144381732,30,9087.581308977846
_comm,1,302,3.0787234077878947,30,9087.581308977846
_inj,1,302,2.8962105168404726,30,9087.581308977846
_ncd,1,302,115.20548000488911,30,9087.581308977846
_all,2,302,2.3231910386226655,30,224.1662380663149
_comm,2,302,0.049407978392560205,30,224.1662380663149
_inj,2,302,0.0687525842593276,30,224.1662380663149
_ncd,2,302,2.135190113425432,30,224.1662380663149
_all,4,302,28.75157140695891,30,1669.44856244124
_comm,4,302,0.996991576377185,30,1669.44856244124
_inj,4,302,0.48151985160708116,30,1669.44856244124
_ncd,4,302,28.66190595564913,30,1669.44856244124
_all,5,302,87.7712568775523,30,6894.095005793861
_comm,5,302,1.9043724529270358,30,6894.095005793861
_inj,5,302,2.36354290538259,30,6894.095005793861
_ncd,5,302,83.72897152822544,30,6894.095005793861
_all,6,302,0.1329902508380288,30,9.831852546768198
_comm,6,302,0.0028676169278202645,30,9.831852546768198
_inj,6,302,0.00244262541063226,30,9.831852546768198
_ncd,6,302,0.1263052188223693,30,9.831852546768198
_all,7,302,1.546263920233882,30,290.0396501296618
_comm,7,302,0.0334960777779586,30,290.0396501296618
_inj,7,302,0.07848505729876143,30,290.0396501296618
_ncd,7,302,1.5380386004905242,30,290.0396501296618
_all,1,303,62.631227486890396,30,5733.9364052752135
_comm,1,303,1.467694580836575,30,5733.9364052752135
_inj,1,303,1.5770026250307732,30,5733.9364052752135
_ncd,1,303,61.152921825363215,30,5733.9364052752135
_all,2,303,0.41421775735691246,30,57.02474477125555
_comm,2,303,0.00683488511352788,30,57.02474477125555
_inj,2,303,0.013601978321301953,30,57.02474477125555
_ncd,2,303,0.3868913009122906,30,57.02474477125555
_all,4,303,7.339922938552439,30,379.5095083052525
_comm,4,303,0.19135545396665812,30,379.5095083052525
_inj,4,303,0.13144876489628743,30,379.5095083052525
_ncd,4,303,6.677860691460889,30,379.5095083052525
_all,5,303,57.241128131539526,30,5235.461481154066
_comm,5,303,1.3164519831815058,30,5235.461481154066
_inj,5,303,1.2223772148263559,30,5235.461481154066
_ncd,5,303,52.83396075739079,30,5235.461481154066
_all,6,303,0.4855616919432384,30,22.613260857566857
_comm,6,303,0.0067407828985824305,30,22.613260857566857
_inj,6,303,0.004421398960107689,30,22.613260857566857
_ncd,6,303,0.5492564212013887,30,22.613260857566857
_all,7,303,0.3002052273688517,30,39.32741018707279
_comm,7,303,0.0063279487503533766,30,39.32741018707279
_inj,7,303,0.014439154988723585,30,39.32741018707279
_ncd,7,303,0.2884209999835628,30,39.32741018707279
_all,1,301,46.91451591783822,31,3137.344147673732
_comm,1,301,1.050511745121134,31,3137.344147673732
_inj,1,301,1.0324543126349177,31,3137.344147673732
_ncd,1,301,42.72998759314964,31,3137.344147673732
_all,2,301,0.5895933206913515,31,65.87341206334693
_comm,2,301,0.012746264746364967,31,65.87341206334693
_inj,2,301,0.019382354998119408,31,65.87341206334693
_ncd,2,301,0.48505673982244224,31,65.87341206334693
_all,4,301,9.097904102565394,31,537.8023343082205
_comm,4,301,0.30374972356356433,31,537.8023343082205
_inj,4,301,0.15754221467956364,31,537.8023343082205
_ncd,4,301,8.5551370220843,31,537.8023343082205
_all,5,301,35.79464836307582,31,2428.467579051745
_comm,5,301,0.9657482384956817,31,2428.467579051745
_inj,5,301,0.9119940102447359,31,2428.467579051745
_ncd,5,301,33.91852872760152,31,2428.467579051745
_all,6,301,0.3236134485540181,31,19.6637050935364
_comm,6,301,0.014809961016260873,31,19.6637050935364
_inj,6,301,0.007257382476701634,31,19.6637050935364
_ncd,6,301,0.40490511839663085,31,19.6637050935364
_all,7,301,0.6973689634713942,31,85.53711715688333
_comm,7,301,0.01395118971404414,31,85.53711715688333
_inj,7,301,0.027439714812986554,31,85.53711715688333
_ncd,7,301,0.6355491260447765,31,85.53711715688333
_all,1,302,121.53358407319281,31,9087.581308977846
_comm,1,302,2.7698713837268385,31,9087.581308977846
_inj,1,302,2.761268960959444,31,9087.581308977846
_ncd,1,302,115.49108164143092,31,9087.581308977846
_all,2,302,2.327008655316638,31,224.1662380663149
_comm,2,302,0.04446772904291028,31,224.1662380663149
_inj,2,302,0.05781671727977435,31,224.1662380663149
_ncd,2,302,2.204143000976703,31,224.1662380663149
_all,4,302,29.585963358947193,31,1669.44856244124
_comm,4,302,0.8525353442549298,31,1669.44856244124
_inj,4,302,0.44397806604334294,31,1669.44856244124
_ncd,4,302,29.187788994699496,31,1669.44856244124
_all,5,302,86.128888983018,31,6894.095005793861
_comm,5,302,2.15754341141385,31,6894.095005793861
_inj,5,302,2.5068848292564394,31,6894.095005793861
_ncd,5,302,85.74585387022208,31,6894.095005793861
_all,6,302,0.1294185355389051,31,9.831852546768198
_comm,6,302,0.005408695388595641,31,9.831852546768198
_inj,6,302,0.003290744944613663,31,9.831852546768198
_ncd,6,302,0.11361416002784411,31,9.831852546768198
_all,7,302,1.9973197017101285,31,290.0396501296618
_comm,7,302,0.03989400283427807,31,290.0396501296618
_inj,7,302,0.06947604622005099,31,290.0396501296618
_ncd,7,302,1.7428353679235922,31,290.0396501296618
_all,1,303,63.15691654853428,31,5733.9364052752135
_comm,1,303,1.6084724944052236,31,5733.9364052752135
_inj,1,303,1.7744343694976452,31,5733.9364052752135
_ncd,1,303,59.814457346574805,31,5733.9364052752135
_all,2,303,0.39587228538039787,31,57.02474477125555
_comm,2,303,0.012650619851820548,31,57.02474477125555
_inj,2,303,0.03214192519731635,31,57.02474477125555
_ncd,2,303,0.32219110929941547,31,57.02474477125555
_all,4,303,6.610767087016956,31,379.5095083052525
_comm,4,303,0.22374855411561087,31,379.5095083052525
_inj,4,303,0.14150341702429878,31,379.5095083052525
_ncd,4,303,6.037415424063072,31,379.5095083052525
_all,5,303,54.00980034146781,31,5235.461481154066
_comm,5,303,1.3629569762095177,31,5235.461481154066
_inj,5,303,1.3058347592160628,31,5235.461481154066
_ncd,5,303,52.13742636710083,31,5235.461481154066
_all,6,303,0.5012462703953398,31,22.613260857566857
_comm,6,303,0.015015038103496055,31,22.613260857566857
_inj,6,303,0.0124804113918685,31,22.613260857566857
_ncd,6,303,0.551015389447602,31,22.613260857566857
_all,7,303,0.2931170857073005,31,39.32741018707279
_comm,7,303,0.006379095954099014,31,39.32741018707279
_inj,7,303,0.011188284323298296,31,39.32741018707279
_ncd,7,303,0.21639977218074108,31,39.32741018707279
_all,1,301,46.06917393156874,32,3137.344147673732
_comm,1,301,1.107909572740647,32,3137.344147673732
_inj,1,301,1.1189112530203047,32,3137.344147673732
_ncd,1,301,45.3720969399194,32,3137.344147673732
_all,2,301,0.5043280985753991,32,65.87341206334693
_comm,2,301,0.013643697049001965,32,65.87341206334693
_inj,2,301,0.017617554959378386,32,65.87341206334693
_ncd,2,301,0.46865502590700875,32,65.87341206334693
_all,4,301,9.401679313956526,32,537.8023343082205
_comm,4,301,0.28943752531659805,32,537.8023343082205
_inj,4,301,0.17436750909096446,32,537.8023343082205
_ncd,4,301,8.810094358241368,32,537.8023343082205
_all,5,301,34.51572527539605,32,2428.467579051745
_comm,5,301,0.8190965666758616,32,2428.467579051745
_inj,5,301,0.9652247345298889,32,2428.467579051745
_ncd,5,301,35.2616216090314,32,2428.467579051745
_all,6,301,0.3825451215281611,32,19.6637050935364
_comm,6,301,0.012191284569272131,32,19.6637050935364
_inj,6,301,0.005657346417984328,32,19.6637050935364
_ncd,6,301,0.47449019534023923,32,19.6637050935364
_all,7,301,0.8003357310285224,32,85.53711715688333
_comm,7,301,0.010905129774410523,32,85.53711715688333
_inj,7,301,0.0312667941487331,32,85.53711715688333
_ncd,7,301,0.5650300954774264,32,85.53711715688333
_all,1,302,123.96083332462014,32,9087.581308977846
_comm,1,302,2.790233816794464,32,9087.581308977846
_inj,1,302,2.5122814234467374,32,9087.581308977846
_ncd,1,302,113.97500380343678,32,9087.581308977846
_all,2,302,2.3762364598411705,32,224.1662380663149
_comm,2,302,0.05063633203566441,32,224.1662380663149
_inj,2,302,0.07255962791116521,32,224.1662380663149
_ncd,2,302,2.175586408934346,32,224.1662380663149
_all,4,302,27.54061445054054,32,1669.44856244124
_comm,4,302,0.873733757118915,32,1669.44856244124
_inj,4,302,0.5531038701649968,32,1669.44856244124
_ncd,4,302,27.7806147019224,32,1669.44856244124
_all,5,302,84.00096666785115,32,6894.095005793861
_comm,5,302,1.9136070223484023,32,6894.095005793861
_inj,5,302,2.587746434810153,32,6894.095005793861
_ncd,5,302,85.3144578431105,32,6894.095005793861
_all,6,302,0.13621501012953297,32,9.831852546768198
_comm,6,302,0.004551011979420976,32,9.831852546768198
_inj,6,302,0.0041042211330405256,32,9.831852546768198
_ncd,6,302,0.13878414934300973,32,9.831852546768198
_all,7,302,1.8301781547621359,32,290.0396501296618
_comm,7,302,0.03464871151409393,32,290.0396501296618
_inj,7,302,0.0743187724961259,32,290.0396501296618
_ncd,7,302,1.7475624886015995,32,290.0396501296618
_all,1,303,62.67641068447071,32,5733.9364052752135
_comm,1,303,1.717939563991341,32,5733.9364052752135
_inj,1,303,1.582023208263364,32,5733.9364052752135
_ncd,1,303,60.867809750514255,32,5733.9364052752135
_all,2,303,0.370452456660105,32,57.02474477125555
_comm,2,303,0.016581000169519838,32,57.02474477125555
_inj,2,303,0.012924308536270213,32,57.02474477125555
_ncd,2,303,0.38383226716088625,32,57.02474477125555
_all,4,303,7.218990554328985,32,379.5095083052525
_comm,4,303,0.1757963955108294,32,379.5095083052525
_inj,4,303,0.1214253774740235,32,379.5095083052525
_ncd,4,303,6.227569578406939,32,379.5095083052525
_all,5,303,55.780931667102706,32,5235.461481154066
_comm,5,303,1.0528265052821395,32,5235.461481154066
_inj,5,303,1.324794535614538,32,5235.461481154066
_ncd,5,303,55.17144230278455,32,5235.461481154066
_all,6,303,0.5129826098808001,32,22.613260857566857
_comm,6,303,0.012551615782841122,32,22.613260857566857
_inj,6,303,0.009636316186618933,32,22.613260857566857
_ncd,6,303,0.4794869262142993,32,22.613260857566857
_all,7,303,0.3315287017151798,32,39.32741018707279
_comm,7,303,0.004997772842391197,32,39.32741018707279
_inj,7,303,0.009245998761180119,32,39.32741018707279
_ncd,7,303,0.2513513842909584,32,39.32741018707279
_all,1,301,47.3863150915877,33,3137.344147673732
_comm,1,301,1.0420806337427484,33,3137.344147673732
_inj,1,301,1.0056840633475943,33,3137.344147673732
_ncd,1,301,44.878034625845004,33,3137.344147673732
_all,2,301,0.5159562518856993,33,65.87341206334693
_comm,2,301,0.017360138317286646,33,65.87341206334693
_inj,2,301,0.015424517898905213,33,65.87341206334693
_ncd,2,301,0.42199995170613624,33,65.87341206334693
_all,4,301,9.186939758871322,33,537.8023343082205
_comm,4,301,0.2565167909708802,33,537.8023343082205
_inj,4,301,0.1843373025593766,33,537.8023343082205
_ncd,4,301,8.893187502047045,33,537.8023343082205
_all,5,301,33.43857371147611,33,2428.467579051745
_comm,5,301,0.7324878330826808,33,2428.467579051745
_inj,5,301,0.7526277026348869,33,2428.467579051745
_ncd,5,301,34.53426591348501,33,2428.467579051745
_all,6,301,0.3398954891632768,33,19.6637050935364
_comm,6,301,0.005654454865236364,33,19.6637050935364
_inj,6,301,0.004864146605822762,33,19.6637050935364
_ncd,6,301,0.395575502563043,33,19.6637050935364
_all,7,301,0.6488280615915288,33,85.53711715688333
_comm,7,301,0.011279367402460322,33,85.53711715688333
_inj,7,301,0.041209434892981886,33,85.53711715688333
_ncd,7,301,0.5840321366757972,33,85.53711715688333
_all,1,302,119.79925266471457,33,9087.581308977846
_comm,1,302,2.76834189965052,33,9087.581308977846
_inj,1,302,2.7230991159463134,33,9087.581308977846
_ncd,1,302,116.78885011606728,33,9087.581308977846
_all,2,302,2.1182380513612893,33,224.1662380663149
_comm,2,302,0.050426865224772986,33,224.1662380663149
_inj,2,302,0.06285917726937179,33,224.1662380663149
_ncd,2,302,2.0108684280294487,33,224.1662380663149
_all,4,302,28.913220698305732,33,1669.44856244124
_comm,4,302,0.8157693657944141,33,1669.44856244124
_inj,4,302,0.45961500112630627,33,1669.44856244124
_ncd,4,302,28.170816146248786,33,1669.44856244124
_all,5,302,85.1482944211454,33,6894.095005793861
_comm,5,302,1.7194727354159358,33,6894.095005793861
_inj,5,302,2.4745222974306236,33,6894.095005793861
_ncd,5,302,83.66932587181732,33,6894.095005793861
_all,6,302,0.12197101126989286,33,9.831852546768198
_comm,6,302,0.0034145201439823355,33,9.831852546768198
_inj,6,302,0.001877609176546999,33,9.831852546768198
_ncd,6,302,0.11597694703742546,33,9.831852546768198
_all,7,302,1.6398238911440723,33,290.0396501296618
_comm,7,302,0.021710191951457784,33,290.0396501296618
_inj,7,302,0.11753019297801719,33,290.0396501296618
_ncd,7,302,1.5826326850029138,33,290.0396501296618
_all,1,303,63.009118577194606,33,5733.9364052752135
_comm,1,303,1.3552708505221407,33,5733.9364052752135
_inj,1,303,1.5376521170445037,33,5733.9364052752135
_ncd,1,303,61.78480376871159,33,5733.9364052752135
_all,2,303,0.4055382920630284,33,57.02474477125555
_comm,2,303,0.00979404197512224,33,57.02474477125555
_inj,2,303,0.015336792229397432,33,57.02474477125555
_ncd,2,303,0.37042369394514374,33,57.02474477125555
_all,4,303,7.166953947244694,33,379.5095083052525
_comm,4,303,0.17526836274443977,33,379.5095083052525
_inj,4,303,0.09421990080348802,33,379.5095083052525
_ncd,4,303,6.735906865753059,33,379.5095083052525
_all,5,303,53.122515428973045,33,5235.461481154066
_comm,5,303,1.0621692719426967,33,5235.461481154066
_inj,5,303,1.4759122766558699,33,5235.461481154066
_ncd,5,303,52.14221117289871,33,5235.461481154066
_all,6,303,0.49404616666132106,33,22.613260857566857
_comm,6,303,0.006968587861491624,33,22.613260857566857
_inj,6,303,0.00488971379448887,33,22.613260857566857
_ncd,6,303,0.4887986055363292,33,22.613260857566857
_all,7,303,0.315755183072566,33,39.32741018707279
_comm,7,303,0.004808617885562943,33,39.32741018707279
_inj,7,303,0.012756372899394157,33,39.32741018707279
_ncd,7,303,0.26689925195329295,33,39.32741018707279
_all,1,301,47.96383608551959,34,3137.344147673732
_comm,1,301,0.9933529961566326,34,3137.344147673732
_inj,1,301,1.0502816738470546,34,3137.344147673732
_ncd,1,301,43.9478581529661,34,3137.344147673732
_all,2,301,0.656084511016303,34,65.87341206334693
_comm,2,301,0.01726547613746637,34,65.87341206334693
_inj,2,301,0.016680028016366356,34,65.87341206334693
_ncd,2,301,0.48380760145993323,34,65.87341206334693
_all,4,301,9.620745028607539,34,537.8023343082205
_comm,4,301,0.24621795856833875,34,537.8023343082205
_inj,4,301,0.18828891442367834,34,537.8023343082205
_ncd,4,301,8.808920839987374,34,537.8023343082205
_all,5,301,35.129159801671825,34,2428.467579051745
_comm,5,301,0.783228645503734,34,2428.467579051745
_inj,5,301,0.9254193407200612,34,2428.467579051745
_ncd,5,301,32.3683079948618,34,2428.467579051745
_all,6,301,0.5599673902980261,34,19.6637050935364
_comm,6,301,0.01236618642564236,34,19.6637050935364
_inj,6,301,0.008094908271026692,34,19.6637050935364
_ncd,6,301,0.5613740214238742,34,19.6637050935364
_all,7,301,0.6892306520865535,34,85.53711715688333
_comm,7,301,0.01819978630232119,34,85.53711715688333
_inj,7,301,0.03362843196575297,34,85.53711715688333
_ncd,7,301,0.745171597196231,34,85.53711715688333
_all,1,302,123.18330673927139,34,9087.581308977846
_comm,1,302,2.5400735314076424,34,9087.581308977846
_inj,1,302,2.8425212372454545,34,9087.581308977846
_ncd,1,302,114.07837835043354,34,9087.581308977846
_all,2,302,2.5008970861495308,34,224.1662380663149
_comm,2,302,0.058359110616801005,34,224.1662380663149
_inj,2,302,0.05925427688393754,34,224.1662380663149
_ncd,2,302,2.161718652912694,34,224.1662380663149
_all,4,302,30.15276561195199,34,1669.44856244124
_comm,4,302,0.9015610136258566,34,1669.44856244124
_inj,4,302,0.4274914656532563,34,1669.44856244124
_ncd,4,302,29.05966015325809,34,1669.44856244124
_all,5,302,88.36172654582847,34,6894.095005793861
_comm,5,302,2.0743526194558615,34,6894.095005793861
_inj,5,302,2.124731235273074,34,6894.095005793861
_ncd,5,302,84.28655879056728,34,6894.095005793861
_all,6,302,0.23489002083286054,34,9.831852546768198
_comm,6,302,0.0042021735458428544,34,9.831852546768198
_inj,6,302,0.00380908685852219,34,9.831852546768198
_ncd,6,302,0.19696407103938587,34,9.831852546768198
_all,7,302,2.103669094600463,34,290.0396501296618
_comm,7,302,0.03510501535723274,34,290.0396501296618
_inj,7,302,0.09316089769963239,34,290.0396501296618
_ncd,7,302,1.984728076395175,34,290.0396501296618
_all,1,303,64.76969175367128,34,5733.9364052752135
_comm,1,303,1.5300501194260825,34,5733.9364052752135
_inj,1,303,1.367603235678518,34,5733.9364052752135
_ncd,1,303,59.719948547942224,34,5733.9364052752135
_all,2,303,0.42657742705247287,34,57.02474477125555
_comm,2,303,0.01016115225917834,34,57.02474477125555
_inj,2,303,0.01552873661838271,34,57.02474477125555
_ncd,2,303,0.421515079068978,34,57.02474477125555
_all,4,303,6.899125225459558,34,379.5095083052525
_comm,4,303,0.16641378302243381,34,379.5095083052525
_inj,4,303,0.14648232115732907,34,379.5095083052525
_ncd,4,303,6.761858344492457,34,379.5095083052525
_all,5,303,58.265112555703716,34,5235.461481154066
_comm,5,303,1.4245519291331468,34,5235.461481154066
_inj,5,303,1.4294768990152087,34,5235.461481154066
_ncd,5,303,51.05838815217982,34,5235.461481154066
_all,6,303,0.789502104939496,34,22.613260857566857
_comm,6,303,0.008633681675543835,34,22.613260857566857
_inj,6,303,0.008551065927846184,34,22.613260857566857
_ncd,6,303,0.6017709411934273,34,22.613260857566857
_all,7,303,0.2886010665829753,34,39.32741018707279
_comm,7,303,0.0044610975077422005,34,39.32741018707279
_inj,7,303,0.01148086833980116,34,39.32741018707279
_ncd,7,303,0.2749828748983139,34,39.32741018707279
_all,1,301,48.328018143062124,35,3137.344147673732
_comm,1,301,1.2131407997057169,35,3137.344147673732
_inj,1,301,0.9444639501697967,35,3137.344147673732
_ncd,1,301,46.02017928704829,35,3137.344147673732
_all,2,301,0.6914598532033823,35,65.87341206334693
_comm,2,301,0.014364386785271542,35,65.87341206334693
_inj,2,301,0.022815109149300853,35,65.87341206334693
_ncd,2,301,0.45930132113184335,35,65.87341206334693
_all,4,301,8.96112697564089,35,537.8023343082205
_comm,4,301,0.24221164510624876,35,537.8023343082205
_inj,4,301,0.149007688648918,35,537.8023343082205
_ncd,4,301,8.678133719381453,35,537.8023343082205
_all,5,301,34.71029864244229,35,2428.467579051745
_comm,5,301,0.9021657255103779,35,2428.467579051745
_inj,5,301,0.8164781126015774,35,2428.467579051745
_ncd,5,301,34.50641321672725,35,2428.467579051745
_all,6,301,0.526257648302143,35,19.6637050935364
_comm,6,301,0.010612121429675454,35,19.6637050935364
_inj,6,301,0.004588601181721329,35,19.6637050935364
_ncd,6,301,0.47578551274136915,35,19.6637050935364
_all,7,301,0.7384226690896102,35,85.53711715688333
_comm,7,301,0.015352636812030626,35,85.53711715688333
_inj,7,301,0.044175192938543405,35,85.53711715688333
_ncd,7,301,0.6378329646911356,35,85.53711715688333
_all,1,302,122.38772038185978,35,9087.581308977846
_comm,1,302,2.8613989650801037,35,9087.581308977846
_inj,1,302,2.7745593852918167,35,9087.581308977846
_ncd,1,302,115.7159875368752,35,9087.581308977846
_all,2,302,2.598561278169267,35,224.1662380663149
_comm,2,302,0.04349198982546624,35,224.1662380663149
_inj,2,302,0.06593866514131623,35,224.1662380663149
_ncd,2,302,2.2680367110703346,35,224.1662380663149
_all,4,302,28.652230579788668,35,1669.44856244124
_comm,4,302,0.9808407877592558,35,1669.44856244124
_inj,4,302,0.44061317292020385,35,1669.44856244124
_ncd,4,302,27.570581411993512,35,1669.44856244124
_all,5,302,85.67048896130137,35,6894.095005793861
_comm,5,302,2.079800605466946,35,6894.095005793861
_inj,5,302,2.1841007763276297,35,6894.095005793861
_ncd,5,302,81.68278896094048,35,6894.095005793861
_all,6,302,0.1418159060692909,35,9.831852546768198
_comm,6,302,0.0046118953356639085,35,9.831852546768198
_inj,6,302,0.00379525504773786,35,9.831852546768198
_ncd,6,302,0.158709124124925,35,9.831852546768198
_all,7,302,1.8868458707717732,35,290.0396501296618
_comm,7,302,0.04414420551469711,35,290.0396501296618
_inj,7,302,0.09745703492034383,35,290.0396501296618
_ncd,7,302,1.4240223324477526,35,290.0396501296618
_all,1,303,64.52667007445528,35,5733.9364052752135
_comm,1,303,1.5847617196902042,35,5733.9364052752135
_inj,1,303,1.5452333913996703,35,5733.9364052752135
_ncd,1,303,61.76348365474306,35,5733.9364052752135
_all,2,303,0.3978162187411645,35,57.02474477125555
_comm,2,303,0.013442489381282568,35,57.02474477125555
_inj,2,303,0.018773106364445347,35,57.02474477125555
_ncd,2,303,0.35414162803575866,35,57.02474477125555
_all,4,303,6.980878446535346,35,379.5095083052525
_comm,4,303,0.1973535257645071,35,379.5095083052525
_inj,4,303,0.11648300293315464,35,379.5095083052525
_ncd,4,303,6.481668733105665,35,379.5095083052525
_all,5,303,57.01774919389846,35,5235.461481154066
_comm,5,303,1.332280508758136,35,5235.461481154066
_inj,5,303,1.4590243444205524,35,5235.461481154066
_ncd,5,303,52.3023023756879,35,5235.461481154066
_all,6,303,0.6028581492213726,35,22.613260857566857
_comm,6,303,0.00822329078584294,35,22.613260857566857
_inj,6,303,0.005337288901481282,35,22.613260857566857
_ncd,6,303,0.625549505405058,35,22.613260857566857
_all,7,303,0.31814570221869315,35,39.32741018707279
_comm,7,303,0.0054973276856574195,35,39.32741018707279
_inj,7,303,0.016857248214342372,35,39.32741018707279
_ncd,7,303,0.2784022377800145,35,39.32741018707279
_all,1,301,45.44268216107379,36,3137.344147673732
_comm,1,301,1.0783315958798132,36,3137.344147673732
_inj,1,301,0.9766639916188797,36,3137.344147673732
_ncd,1,301,42.17375228575502,36,3137.344147673732
_all,2,301,0.4813506292818014,36,65.87341206334693
_comm,2,301,0.011002029283576107,36,65.87341206334693
_inj,2,301,0.025087481000694436,36,65.87341206334693
_ncd,2,301,0.5681659966233442,36,65.87341206334693
_all,4,301,8.132396597048697,36,537.8023343082205
_comm,4,301,0.2299158711947009,36,537.8023343082205
_inj,4,301,0.1694103747667833,36,537.8023343082205
_ncd,4,301,8.063684036673298,36,537.8023343082205
_all,5,301,35.30893069762826,36,2428.467579051745
_comm,5,301,0.9723283949456915,36,2428.467579051745
_inj,5,301,0.8904552140306983,36,2428.467579051745
_ncd,5,301,34.956400306394244,36,2428.467579051745
_all,6,301,0.48339288106917533,36,19.6637050935364
_comm,6,301,0.009335590174943585,36,19.6637050935364
_inj,6,301,0.0079877158389969,36,19.6637050935364
_ncd,6,301,0.531322731682838,36,19.6637050935364
_all,7,301,0.592916008272174,36,85.53711715688333
_comm,7,301,0.009613807884556834,36,85.53711715688333
_inj,7,301,0.04128824500567702,36,85.53711715688333
_ncd,7,301,0.5516181553202821,36,85.53711715688333
_all,1,302,119.42892439418199,36,9087.581308977846
_comm,1,302,3.207132562320265,36,9087.581308977846
_inj,1,302,2.6715549923901163,36,9087.581308977846
_ncd,1,302,119.52327087871184,36,9087.581308977846
_all,2,302,2.234519597264127,36,224.1662380663149
_comm,2,302,0.045171930896112926,36,224.1662380663149
_inj,2,302,0.060073152142290955,36,224.1662380663149
_ncd,2,302,2.2280878403225723,36,224.1662380663149
_all,4,302,28.687290924039733,36,1669.44856244124
_comm,4,302,0.7992441872288497,36,1669.44856244124
_inj,4,302,0.4444625586894464,36,1669.44856244124
_ncd,4,302,27.276478692321106,36,1669.44856244124
_all,5,302,86.47418976524416,36,6894.095005793861
_comm,5,302,2.055183572965989,36,6894.095005793861
_inj,5,302,1.939588978904756,36,6894.095005793861
_ncd,5,302,81.84076184740229,36,6894.095005793861
_all,6,302,0.16780097307417258,36,9.831852546768198
_comm,6,302,0.003803406719345686,36,9.831852546768198
_inj,6,302,0.005261822282420766,36,9.831852546768198
_ncd,6,302,0.15682440057092237,36,9.831852546768198
_all,7,302,1.4243942796387468,36,290.0396501296618
_comm,7,302,0.03423977632073774,36,290.0396501296618
_inj,7,302,0.08245621535499066,36,290.0396501296618
_ncd,7,302,1.3826443178134298,36,290.0396501296618
_all,1,303,61.76900798243562,36,5733.9364052752135
_comm,1,303,1.509011539630698,36,5733.9364052752135
_inj,1,303,1.3408015145947951,36,5733.9364052752135
_ncd,1,303,60.09823286970259,36,5733.9364052752135
_all,2,303,0.3701314816975132,36,57.02474477125555
_comm,2,303,0.011198570048382907,36,57.02474477125555
_inj,2,303,0.015769391918011934,36,57.02474477125555
_ncd,2,303,0.33245846370765364,36,57.02474477125555
_all,4,303,6.616293705949767,36,379.5095083052525
_comm,4,303,0.14676113943997038,36,379.5095083052525
_inj,4,303,0.12851076002387618,36,379.5095083052525
_ncd,4,303,6.690957288038613,36,379.5095083052525
_all,5,303,53.383372842318686,36,5235.461481154066
_comm,5,303,1.5364762113227588,36,5235.461481154066
_inj,5,303,1.451609731749373,36,5235.461481154066
_ncd,5,303,52.44685300293954,36,5235.461481154066
_all,6,303,0.480843050909149,36,22.613260857566857
_comm,6,303,0.014405418951273157,36,22.613260857566857
_inj,6,303,0.009001369349771329,36,22.613260857566857
_ncd,6,303,0.5660895275536444,36,22.613260857566857
_all,7,303,0.2744338464547149,36,39.32741018707279
_comm,7,303,0.005052393973995383,36,39.32741018707279
_inj,7,303,0.015679302203078553,36,39.32741018707279
_ncd,7,303,0.20177287149716108,36,39.32741018707279
_all,1,301,47.22786513547249,37,3137.344147673732
_comm,1,301,0.9762137503261786,37,3137.344147673732
_inj,1,301,0.9701074616534846,37,3137.344147673732
_ncd,1,301,43.2007354211896,37,3137.344147673732
_all,2,301,0.5843667177963053,37,65.87341206334693
_comm,2,301,0.017453935851685316,37,65.87341206334693
_inj,2,301,0.02139962794015821,37,65.87341206334693
_ncd,2,301,0.6414652932611808,37,65.87341206334693
_all,4,301,8.46049688996099,37,537.8023343082205
_comm,4,301,0.24852712328360152,37,537.8023343082205
_inj,4,301,0.15905665425972332,37,537.8023343082205
_ncd,4,301,8.26230719197416,37,537.8023343082205
_all,5,301,35.28023007016042,37,2428.467579051745
_comm,5,301,0.7250233910300118,37,2428.467579051745
_inj,5,301,0.9891017327615258,37,2428.467579051745
_ncd,5,301,34.331412368871725,37,2428.467579051745
_all,6,301,0.3781295239885784,37,19.6637050935364
_comm,6,301,0.007622601106968984,37,19.6637050935364
_inj,6,301,0.004378945564647378,37,19.6637050935364
_ncd,6,301,0.3723032081350714,37,19.6637050935364
_all,7,301,0.5676768726724561,37,85.53711715688333
_comm,7,301,0.012665743684861822,37,85.53711715688333
_inj,7,301,0.02401409986708484,37,85.53711715688333
_ncd,7,301,0.5568473307704243,37,85.53711715688333
